BIC2,BIC3,BIC4,,,BIC7,BIC8,BIC9,BIC10,BIC11,BIC12,BIC13,,,,,,BIC19,,,,,,BIC25,,,,BIC29,,,,,,,,,,,,BIC41,,,,BIC45,,,,,,,,BIC53,,,,BIC57,,,,BIC61,,,,BIC65,BIC66,BIC67,BIC68,,,BIC71,BIC72,BIC73,BIC74,BIC75,BIC76,BIC77,,,,,BIC82,,,,,,,BIC89,,,,BIC93,,,,,,,,,,,,,,,,BIC109,,,,,,,,,,,,,,,,,,,,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,GLCM21,GLCM22,GLCM23,GLCM24,GLCM25,GLCM26,GLCM27,GLCM28,GLCM29,GLCM30,GLCM31,GLCM32,GLCM33,GLCM34,GLCM35,GLCM36,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,GFCC1,GFCC2,GFCC3,GFCC4,GFCC5,GFCC6,GFCC7,GFCC8,GFCC9,GFCC10,GFCC11,GFCC12,GFCC13,GFCC14,GFCC15,GFCC16,,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,MEL1,MEL2,MEL3,MEL4,MEL5,MEL6,MEL7,MEL8,MEL9,MEL10,MEL11,MEL12,MEL13,MEL14,MEL15,MEL16,ASA,BGN,SNR,AA,NAA,Ht,Hs,H,A,B,NDSI,ACI,H',M,MBA,TARGET_
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,1.870502445,-0.499201885,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,1.807058623,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.09140878,0.765004604,-0.65715805,-0.202718943,0.388961359,-0.07333632,-0.095728915,0.797803361,-0.651743038,-0.222619879,0.292481445,-0.099812857,-0.117387837,0.816268709,-0.04724506,-0.200927076,0.209328017,-0.122729367,-0.098006686,0.739740048,0.210052195,-0.189886213,0.404122079,-0.083120603,-0.086175802,0.736974258,0.054191702,-0.189905554,0.409838441,-0.129281388,-0.085448151,0.736447335,0.057978124,-0.189317879,0.409981364,-0.080637249,0.218488256,1.145003359,-0.718719526,-1.51391864,-0.881854664,0.558528627,1.692841608,-1.209697674,-1.608230664,-0.38700694,1.664482606,1.362374808,0.415491029,-1.461558695,-1.04467919,-0.759837013,0.317221824,1.240270725,-0.407214966,-0.297418368,0.532199464,0.051462357,-0.355855634,0.446927721,-0.062686666,-0.619002,0.343558427,-0.398138687,-0.568370169,0.635426473,-0.215433644,-0.10913521,,0.171437596,0.026911106,-0.045436309,-0.034152505,-0.016676573,0.035499314,0.029915178,-0.010519003,-0.105676327,0.01953154,-0.715566047,-0.328400775,-0.196353491,-0.366440086,-0.288096741,-0.066396263,0.079382021,0.068017233,0.114845683,0.730421385,0.507561923,0.928305649,1.7165673,-0.117732902,-0.216401509,-0.76966978,0.202463566,0.199132995,1.207754975,-0.848081769,-0.28468392,-1.311083126,0.075995599,-0.672941581,-0.728573717,-0.217031679,0.827950505,0.339221916,0.463654843,0.226307254,-0.479884344,0
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649364711,2.346013639,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,1.8151375,-0.416296853,-0.476728686,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.975407706,-0.674271947,-0.241088938,-0.814202432,-0.372060472,-0.17601427,-0.990067106,-0.114851444,-0.351259763,-0.743980519,-0.294841925,-0.172177651,-0.987310936,0.555456542,-0.370942294,-0.711128886,-0.288538534,-0.17463295,-0.953519152,0.498395749,-0.22878948,-0.856736671,-0.427410623,-0.164790505,-0.953799873,0.287657878,-0.272340964,-0.862267159,-0.417945963,-0.164571956,-0.956797605,0.082994694,-0.27176539,-0.859810357,-0.435223128,0.011761257,-0.566417171,-0.748729786,0.506107208,1.017017285,-0.833241494,-1.623388215,-1.106189047,-1.191944627,-1.57631986,0.724090528,2.859531918,3.619570112,2.670482122,1.188113162,-0.67927755,0.346192346,-1.686850676,-0.466847034,0.018104547,0.247200656,-0.513432801,-0.940909221,-1.834449872,1.526624033,1.867581959,-1.143756528,0.203154364,2.540350403,0.837598809,-2.548575518,0.399969997,,0.188106738,-0.006135844,-0.054680806,-0.077615992,0.05240829,-0.003338425,0.017630275,0.005069356,-0.086545913,0.029147432,-0.74829052,-0.701746517,-0.826194121,-0.866556148,-0.776252865,-0.680233514,-0.846448516,-0.707580588,1.188438939,0.716006515,-1.227011053,-0.550425623,0.005383411,0.742714467,0.660467598,-0.05239948,0.215378068,0.295137334,-0.476759712,-0.848081769,-0.28468392,0.184264625,1.738236507,1.341466108,-0.779864749,0.349621902,0.928803499,-2.277666705,-1.424852537,0.253242199,-0.479740086,0
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.5506951,2.234604469,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.529290038,-0.416296853,-0.476728686,1.730772924,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.814217466,0.543916334,-0.279458932,-0.752793316,-0.387782795,-0.17601427,-0.825891004,1.566119318,-0.351259763,-0.681842511,-0.294841925,-0.172177651,-0.826287849,0.062602344,-0.370942294,-0.655496875,-0.305119451,-0.17463295,-0.804178364,-0.51229612,-0.267692746,-0.771178398,-0.427410623,-0.164790505,-0.806812554,-0.563680839,-0.272340964,-0.743537303,-0.417945963,-0.164571956,-0.804447547,-0.506474972,-0.27176539,-0.760266455,-0.419105588,-0.051930339,0.745719145,0.1021039,-1.037219827,-1.940024472,-1.528916739,0.108615795,-0.095965025,0.534513498,0.501045453,1.583053418,1.610571567,0.988977023,-0.56635948,-0.771521841,-0.794191598,-0.007364651,-0.553601485,-0.182591735,0.314232928,-0.62836976,-1.102494015,-0.785667769,0.597211974,0.603821326,-0.817514952,0.566665411,-0.231456753,-0.437260167,1.346471558,0.74065377,0.997891773,,0.245085727,0.080019436,-0.140567116,-0.150848307,-0.043396247,0.031146327,0.105032669,0.063148692,-0.037498577,-0.045459845,-0.519432695,-0.717717063,-0.881512369,-0.842508116,-0.554741145,-0.502033387,-0.718644602,-0.320054172,0.120770409,1.82329288,0.949647464,0.653629236,0.073162529,-0.644788833,-0.354352795,-0.460962554,0.877283353,0.649144673,-0.438924878,-0.848081769,-0.28468392,0.866660791,-0.690086379,-0.174065796,-0.784507269,1.96549874,0.936350021,-0.434140006,-1.764180992,0.809176562,-0.308073717,0
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,0.499158558,0.684173174,-0.50653579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,1.807058623,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.142447963,-1.069517252,-0.002233002,-0.279458932,-0.77098861,-0.246281882,-0.1224907,-1.086947981,1.310306635,-0.351259763,-0.681842511,-0.197327391,-0.144782744,-1.084772278,1.65064756,-0.455949903,-0.632738325,-0.205633951,-0.123548774,-1.091418999,-1.722824058,-0.267692746,-0.690123193,-0.286564706,-0.112380703,-1.096707544,-1.624427307,-0.272340964,-0.675691671,-0.289650596,-0.111822752,-1.096911675,-1.49859356,-0.27176539,-0.668006254,-0.274047728,2.865425958,-1.008517067,-3.2639719,-2.113170945,0.119443313,4.148904992,3.535155493,-1.471088893,-3.138940344,-0.927086205,1.933860702,-0.470627652,1.916876737,1.267327098,0.406508931,-0.650846567,2.772752666,0.46579068,-0.041011837,-0.140492044,-0.038331679,0.114309763,-0.124630692,-0.094042561,-0.128452539,-0.513176962,-0.270288223,-0.124144491,-0.116512416,-0.452583318,-0.404412859,0.294067438,,-23.99922985,9.407984948,34.17243954,0.600017007,-21.47671266,22.80135994,-0.634502763,-35.95320384,-8.704856768,23.01684376,0.183243781,0.226748451,0.020405772,-0.1451026,-0.179105045,-0.271560883,-0.254207858,-0.514784087,-0.297284316,-0.207038742,-0.142232801,2.688560745,5.075196884,2.77744203,2.911825029,3.279013325,2.76493703,2.897506766,-0.655755163,1.226579243,-0.199715341,1.178503253,-0.016616907,0.549587888,-0.784056776,1.049953802,0.935571844,0.098255625,-1.369618905,2.875143687,-0.557062081,0
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649364711,2.346013639,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066038518,-0.604841711,-0.416296853,-0.476728686,1.806978066,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.907221286,-0.153876535,-0.279458932,-0.77098861,-0.372060472,-0.17601427,-0.923741901,1.313562051,-0.351259763,-0.719125316,-0.294841925,-0.172177651,-0.931497671,1.083305296,-0.370942294,-0.690899064,-0.288538534,-0.17463295,-0.903373753,-1.157749455,-0.267692746,-0.768926865,-0.427410623,-0.164790505,-0.910003651,-1.18416437,-0.272340964,-0.755652594,-0.433982884,-0.164571956,-0.911092588,-1.083463137,-0.27176539,-0.748126955,-0.435223128,0.041412131,1.310070896,1.637712131,0.269844511,-1.729561537,-2.315051844,-1.924783705,-1.063411003,0.20732828,-0.527627344,-0.998431583,-2.393789227,-1.708728932,-1.218861156,0.467799129,1.464431663,0.084797565,-0.122856804,-0.083532418,0.07427443,-0.474081165,0.206134215,-0.256757925,0.088067474,0.050683885,-0.158563022,0.725928676,0.487765699,-0.002043579,-0.583658183,-0.179870527,-0.438389504,,0.176317071,0.434486353,0.083633322,0.064590515,-0.184546374,-0.099978834,-0.19917898,-0.022795916,-0.107495984,0.045631401,-1.192327766,-1.185634513,-1.024284103,-0.566056363,2.180424274,2.034260066,1.464453078,1.628127345,2.392084361,1.349946693,1.279762532,0.023174152,-1.155730976,-0.976363926,-0.681309563,-0.212708469,0.883813841,0.977769882,0.002268855,-0.848081769,-0.28468392,0.736744481,-0.909969606,-0.408103573,2.023463518,-0.741464522,-1.529142757,0.085044696,0.237259618,0.905445606,6.859502081,0
-3.50E-09,-0.081612643,-0.049652625,,,2.365142135,-0.168303015,-0.664604194,-0.649364711,0.919542099,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,0.02558008,-0.311862685,-0.416296853,-0.476728686,1.501915825,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.142447963,-0.590123716,1.547765509,-0.279458932,-0.466217441,-0.262004205,-0.149252485,-0.602058595,1.559419462,-0.351259763,-0.460631205,-0.213579813,-0.144782744,-0.597949847,-0.223470256,-0.370942294,-0.448141199,-0.255376701,-0.149090862,-0.583757691,-0.713646863,-0.267692746,-0.480730579,-0.192667428,-0.138585604,-0.580752057,-0.638187352,-0.272340964,-0.47942395,-0.193429071,-0.138197354,-0.580600926,-0.49910928,-0.27176539,-0.485913751,-0.193460028,0.354874584,0.781296635,1.578121473,0.303161212,-0.002002018,-0.735189318,-0.039843209,-0.802287735,0.110593423,-1.188226973,-0.579094193,-1.594340606,-0.061174764,0.004317787,1.334647716,0.987480763,0.019696982,-0.52205288,0.322795434,0.019644061,0.151772808,-0.472398594,0.684670578,-1.009048531,-1.391603318,-1.444360528,-0.919082507,-1.892501612,0.604612073,0.825699752,0.988839183,1.021620108,,-0.22914307,0.209504733,-0.039784072,0.045431291,-0.088463704,0.024510783,0.082346459,0.065138968,-0.067030975,-0.061889865,0.988256669,1.00060942,0.947124342,0.438603013,1.910588165,2.057707451,1.261877684,1.325671185,1.907094193,0.475721291,0.330041245,0.134797287,-0.498144429,-0.52981946,-0.384586101,0.156889434,0.743353516,1.134676103,1.704243419,-0.84326351,-0.199715341,-0.91179771,-0.378547233,-0.729206624,1.558610647,-0.194933494,-1.0762298,-0.347552366,0.176764368,0.759846526,6.247634096,0
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.048458255,-0.649306605,-0.50653579,-0.038313365,1.673819361,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.033194564,-0.115985077,-0.634083763,-0.021605866,1.742433372,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.142447963,-0.530537385,-0.316984718,-0.279458932,-0.457119795,-0.3248935,-0.149252485,-0.532338315,0.340990795,-0.351259763,-0.425833921,-0.246084658,-0.144782744,-0.528697813,0.437219199,-0.370942294,-0.410210283,-0.238795784,-0.149090862,-0.509391577,-0.15574172,-0.267692746,-0.48748518,-0.380461984,-0.164790505,-0.510078154,-0.25831914,-0.272340964,-0.506077591,-0.401909042,-0.164571956,-0.513302987,-0.212141904,-0.27176539,-0.512620651,-0.370752968,0.774546659,2.489015372,2.062140483,0.10914032,-1.132742707,-1.727094646,-1.828071728,-1.033060014,-0.138282513,-1.0039525,-1.220746554,-2.026506021,-0.686215535,-0.078174548,0.916991226,0.872331215,0.840317489,-0.523654903,-0.14724021,-1.128652449,0.319304616,0.524893863,1.594228762,0.423872268,0.072657117,1.223864618,1.278765879,1.632407856,0.201500646,-0.600636382,0.139679658,-1.307047054,,-0.140034985,0.361156712,-0.086116946,0.122621865,-0.212348217,0.078490351,-0.064861575,0.081872849,-0.097455802,0.018448526,0.621806617,0.914811734,0.94653505,1.408825406,2.88241208,3.109590279,2.513329697,2.847424421,3.479150976,2.077241382,1.449834998,0.780048287,-0.511984279,-0.559604886,-0.713160359,-0.184001127,1.759327482,1.419998761,1.326171699,-0.545334528,3.114059219,0.24768302,-0.806211591,-0.517650018,0.771378983,0.535824174,-0.414331913,-0.769824246,0.454025982,1.698134946,8.645409347,0
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,5.64232837,,,,,,,,,,,,-0.034219469,,,,0.986887714,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,16.78859656,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,0.010669588,0.299248352,0.837289525,-0.241088938,0.252496657,0.005275299,0.011318225,0.268050491,-0.203776806,-0.286939821,0.304909047,0.127721057,0.019586697,0.258620334,0.190858976,-0.285934685,0.310477127,0.076241633,0.004161667,0.318494354,-0.21779289,-0.22878948,0.262275469,-0.036171964,-0.007561098,0.305131514,-0.408948496,-0.231123259,0.271724119,-0.000986021,-0.006324345,0.299190671,-0.502216263,-0.230541634,0.269163161,-0.048402169,5.113602245,2.262701643,1.169934927,-0.045040321,-0.696083269,-1.294806161,-0.833157338,-1.130129618,-0.562206386,-0.506447479,-1.020709935,-1.436649875,-0.233854538,-0.441560137,-0.662884017,-0.989199744,5.01823076,1.325001762,0.150042019,0.122015772,-1.137491585,-0.923527884,-1.00354816,-0.640176045,-0.915014865,-0.296790443,-0.192922289,0.36753189,0.672435358,1.753106251,0.789506597,0.731444599,,-0.154141257,0.205615533,-0.042234043,0.069880699,-0.076988953,0.062227866,-0.00149931,0.01689572,-0.041439585,-0.021203768,3.49939488,4.020333348,4.308460185,4.555143178,4.706395956,4.794093752,4.901426815,5.017909724,5.004761462,4.113641832,3.218562925,3.174405833,2.72407484,2.539750913,3.218941727,4.55205386,3.885407611,3.934474867,1.129204169,-0.848081769,-0.28468392,-0.366581145,0.373827503,0.019002049,0.787006015,-0.142624881,-0.693873572,0.988729755,1.193174628,3.930364949,4.450330492,0
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.332634653,1.988389517,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.601482676,-0.416296853,-0.476728686,1.803594642,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.92085857,-0.845244769,-0.279458932,-0.711853905,-0.340615824,-0.149252485,-0.918770542,0.622447754,-0.351259763,-0.656987308,-0.278589503,-0.144782744,-0.918543182,1.449252547,-0.370942294,-0.630209598,-0.288538534,-0.17463295,-0.927594467,-1.018247925,-0.267692746,-0.714890061,-0.39611153,-0.164790505,-0.929082005,-0.932328003,-0.272340964,-0.702345312,-0.401909042,-0.164571956,-0.93280547,-0.955567933,-0.27176539,-0.699568954,-0.386870508,-0.32687961,-0.220703005,0.799800718,-0.293956442,-0.61335241,-0.284467487,0.858887118,1.716576725,2.03436881,0.180336365,-2.262521336,-3.798151287,-2.624206684,-1.12460385,0.627435646,1.136924378,-0.253228903,0.546188553,-0.032936462,-0.007859602,-0.08734443,-0.180754399,0.753985824,0.230274042,-0.171944119,-0.686190028,0.739985785,0.473982479,0.199112307,0.779624275,1.708962854,1.346407603,,-0.019777428,-0.01885671,0.029123755,-0.014681773,-0.020743625,0.066544844,-0.054128408,-0.095254126,0.073568666,0.092996385,-0.571462473,-0.921918423,-0.135643846,0.749240201,0.167020263,0.182566543,0.695192651,0.215878057,-1.201521766,-1.007125719,0.62956226,0.434982316,-1.010167251,-0.673889839,-0.594240396,0.025385017,0.474066724,0.482695495,0.419300755,-0.848081769,-0.28468392,-0.951392457,-0.519385692,-0.828829844,2.406508019,-1.357846923,-2.043140908,0.057836956,0.525874377,0.539328029,1.405921208,0
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649362185,2.346010787,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,23.40179321,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.825274723,0.005742407,-0.279458932,-0.734598023,-0.372060472,-0.149252485,-0.82977109,1.037439774,-0.351259763,-0.676871471,-0.294841925,-0.172177651,-0.840089828,0.800090139,-0.370942294,-0.645381964,-0.288538534,-0.17463295,-0.850063838,-0.922873914,-0.267692746,-0.685620126,-0.411761076,-0.164790505,-0.850608776,-0.77970932,-0.272340964,-0.673268613,-0.417945963,-0.164571956,-0.854591109,-0.758595926,-0.27176539,-0.663150453,-0.419105588,-0.228934156,-0.16823611,0.437044503,-1.220807997,-1.44029568,-0.696732887,0.938387408,1.91203592,2.118952048,0.687437171,-0.68174721,-1.40933616,-0.988691999,-0.927606616,-0.79992969,-0.71424551,-0.138341725,1.046925041,0.761707707,-0.505032491,-0.917319127,-0.441531164,0.200457,-0.013986826,-0.364956861,-0.405173232,-0.210763267,-0.870070293,-0.848527501,-1.052718839,-0.777195759,-0.565812756,,0.21950636,0.324484649,0.202973351,0.07145919,-0.135541049,-0.042245345,0.009770275,-0.157365745,-0.285325112,-0.13289378,-0.797102747,-0.901749905,-0.736245547,-0.107445796,-0.155653503,-0.544047533,-0.747604205,-0.534247996,-1.154859794,-0.211144456,1.126159221,0.778522817,-0.542142759,-0.692685061,-0.607145905,0.015661955,0.505420912,0.555723499,-0.655755163,1.226579243,-0.199715341,-0.264715647,0.153466348,-0.07235621,0.264660155,0.886880356,-0.008697903,0.357403246,0.444490023,0.578037889,0.155136964,0
-3.50E-09,-0.081612643,-0.049652625,,,-0.25232619,-0.168303015,-0.664604194,-0.649364711,2.345965146,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,1.8151375,-0.416296853,-0.476728686,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.800825898,-0.468739021,-0.241088938,-0.720951552,-0.372060472,-0.17601427,-0.80333801,0.55847358,-0.351259763,-0.684328032,-0.278589503,-0.172177651,-0.81369657,0.880074224,-0.370942294,-0.647910692,-0.271957617,-0.17463295,-0.819635805,-0.710970938,-0.22878948,-0.70138086,-0.411761076,-0.164790505,-0.819051498,-0.51805065,-0.231123259,-0.697499196,-0.401909042,-0.164571956,-0.821841845,-0.469780432,-0.230541634,-0.692285254,-0.419105588,-0.260299645,-0.241843477,0.30918097,-1.386854109,-1.57939842,-0.594912705,1.134754277,2.069094408,2.071662269,0.409825305,-1.103498799,-1.755853537,-1.045883347,-0.838247054,-0.931300374,-0.782401558,-0.318142893,-0.320903383,0.605079114,-0.527434669,0.34834416,0.516120356,0.67445217,-0.152643725,-0.161514735,-0.124342357,0.36308993,0.117297468,1.081643706,-0.3989138,0.311557921,-0.846732897,,0.041251735,-0.121161675,-0.068031315,-0.096783755,-0.102870562,0.014334754,-0.028900412,-0.022236489,0.204838215,0.354497319,-1.144659219,-1.196742191,-1.010830685,-0.478316262,-0.434067316,-0.36063546,-0.590827793,-0.794454499,-1.277299894,-0.372288118,1.082093103,0.962978557,-0.489184675,-0.701556195,-0.619999792,0.021641638,0.486871572,0.486357747,-0.655755163,1.226579243,-0.199715341,-0.457462507,-0.397103283,-0.532728843,1.879941506,-0.657814687,-1.437081563,0.184197946,0.821058963,0.549052792,0.436871769,0
-3.50E-09,-0.081612643,-0.049652625,,,3.672740434,-0.168303015,-0.664604194,-0.649364711,0.206949579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,1.8151375,-0.416296853,-0.476728686,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.09140878,0.182901432,0.20185992,-0.049238965,0.027329898,-0.167670263,-0.095728915,0.205120361,0.304467128,-0.029660052,0.046414936,-0.099812857,-0.08999293,0.224841807,0.112431286,-0.115919467,0.047489441,-0.122729367,-0.098006686,0.166232475,-0.168364009,-0.034273146,0.050631322,-0.239616067,-0.086175802,0.161383916,-0.443606303,-0.066252438,0.068187223,-0.193429071,-0.085448151,0.158476798,-0.505992854,-0.065646613,0.079786958,-0.209577568,-1.420274586,-2.292577381,0.417715339,0.103802512,0.854913742,0.810313723,0.217129991,-0.016413533,-0.021805456,-0.178102658,-0.407900506,-0.374745639,0.57788509,1.17991155,0.476291956,-0.117517046,-1.420555008,0.301914631,0.104508735,0.337881796,0.151868243,0.000337402,-0.137055726,-0.378773555,-0.338526377,-0.226069941,-0.021816767,-0.011088926,-0.098066539,-0.18865237,-0.341967145,-0.56451638,,0.017437011,-0.031826256,0.071714636,-0.070808118,-0.007701552,0.006943886,0.027165225,0.003229865,-0.04237803,-0.007831048,-1.519724988,-1.61777794,-1.56282204,-1.477252911,-1.398423143,-1.453614928,-1.548583521,-1.678038083,-1.73378287,-1.90137489,-1.715497078,-1.429073579,-1.273731193,-0.859683504,-0.887969779,-0.00781924,0.143240145,0.170000598,-0.655755163,1.226579243,-0.199715341,-1.834562206,1.028043996,-0.516710675,-0.383554595,-1.472301073,-0.601029,1.346166499,-0.699586308,0.220890744,-0.566871587,0
